,username,tweet,cluster
115,05BiANCA03,ughhh waiting for kayla to come visit me at work   her faggot little bro told me shes not home  you need a cell phone bitch  lol,41
136,0711Stuttgart,Waiting for summer to finally come to Stuttgart  this weekend certainly not  ,41
352,1001100,@AdamBien good luck  An me waiting that they are online  can t be in #JavaONE this year ,41
495,11elevenmngt,Sitting here waiting for Nic to hop out of the shower  Gonna call my awesome wife ,41
536,123PMG,terrential downpour waiting at bustop thank god 4 wongy with the umbrella  slightly damp now exam hatred ,41
938,1AnneMarie,@ItsJoie you ordered the lens  I m still waiting for my CF card so can t even play with my new toy  ,41
959,1ClassyLady2009,Home waiting on my cousin to come through so we can hang out  ,41
1072,1SEJAL1,Just Sitting  Waiting  ,41
1205,1forbes4u,Still waiting for my first tweet   ,41
1532,22becca22,waiting for pizza hungry oh n the race is on ,41
1673,2CarolAnn2,My farm town potatoes are ready to harvest  i ve been waiting so long  ,41
1764,2boysmom,@bwJen @WannaBeSkinny  I ve been doing the 5K program with a partner but man I m not sure I want to run  Keep waiting to enjoy it   @WannaBeSkinny  Not loving the 5K but trying to stick with it  ,41
1916,2sweetpea,I hate not being able to b productive   Finished Eclipse  I too am lost without Edward  @jennaveronica I passed up chocolate cake w chocolate frosting n sprinkles today  isn t that sad  Shopping online when I should b working out   I m tired  Just realized I can t go out all weekend  I socialize too much at work Goose at O2 waiting for the fashion show to start  good luck lil cuz  ,41
1974,30Rebel,@30SECONDSTOMARS lol ready and waiting  @madinalake  Yes will vote but im still waiting 4 my starbucks lol ,41
2208,3aaSaaL,waiting 4 my teacher  i hate the idea that ill move to saudi  God help me     missing jojo and 3anood   ,41
2282,3iksel,Tired like hell  Even skipped the gym  Damn it   I almost broke a thumb on my left hand during yesterday s Mix Fight class  Not it s aching a bit   Sitting at an airport  waiting for my flight to Moscow  Phew  The weather is so hot outside  ,41
2289,3kelvin,Been waiting for this ST movie 2 years  Been waiting for one like it for over 20  And now there is no showing in English anywhere    Now that Hugh Laurie has mentioned he follows @stephenfry on twitter  thousands of idiots think this  @hughlaurie  is him  IDIOTS   @marykir Exactly  And it happens so fast  I hate most that most people think it s an overreaction to freak out at that rapid a gain    con  I finally decided to go ahead and treat myself  Last step of order process tells me they cannot be shipped here    So mean  @jonne17 Mmmmmmm    Italian ice cream   I could go for some right now  My fav  quot Eis Caf    quot  is heaven on earth  Enjoy ,41
2416,405Recordings,website should be online very soon  just waiting on the wed developer to hit the go button ,41
2639,4intheam,I can t currently think of anything sadder than waiting too long for a steak that s overcooked and also cold  ,41
2674,4ndrews,waiting the result from my partner  during that i still lay down on the bed because of fever ,41
2771,5280Fan,@jeremydallas   What  No msg waiting on me  I know  it s only one game  Gotta run  kitchen floor is dirty    I need to go buy a  broom   ,41
2806,57channels,I wish I was at the wildlife park  @mistressboy I am way excitedabout voting  @mistressboy I am way excited about voting  Waiting on a sunny day ,41
