,username,tweet,cluster
26,00YungSwagg,I HATE MOVING AND PACKING   HEELLPP MEEEE ,42
143,07_rifferd,I really hate it when people use flash photography  Not only is it distracting  it hurts your eyes  It also brings the risk of seizures   Gonna go visit somebody in the hospital   @crissmas So I thought that was great  ,42
154,08baby,is moved into her new room   buut kinda sorta misses her sister now  i m burnt  annd i have to work at mcdonalds 4 close    im goin to hate it    lt 3 you all,42
218,0alycia,Twitter is so mean  It won t let me change my pic   I m fading away from people  soon it will be like we never met  I hate that   @oliviaaaaz Thank you  Olivia   I ll try and find it  Some indie films are so hard to get a hold of D ,42
234,0ddj0b,@jeefy I hate you and your ability to play golf when I m at work   @scardykat85 Sure was  ,42
245,0hashh,i HATE wrking on saturdays  im so happy  i wanna stay like this forever  scratch the on time thing lmao  i feel too good today scary  idc  i aint askin no questions ,42
329,0x_Gabby_x0,i feel sorry for kristen  her twitter acount got hacked  i hate hackers  gt  so she had to make a whole new one awwwww poor thing,42
330,0x_Niamh,@mileycyrus So no offense or anything but i slightly hate you right now        L,42
498,11hendry11,I hate A levels ,42
678,13misshaylee,I am sorry for anything and everything  Something happened today that makes me feel the need to say sorry   I hate   HATE when someone makes you feel like you dont belong and dont fit in  Like Unwanted   yesterday i felt that way ,42
771,16StarGirl16,@Timkealey  was wong  Last day of grade 10     but also  at the same time  Doesnt feel like the end of the year I miss my phone sooo bad   Need a job STAT   Hmm    I hate babysitting ,42
786,1791995,i hate the law    i cant work i the summer ,42
809,181743373,just got home  gotta wake up at 8 30am  ugh  can t sleep  so    tired   but    can t sleep  Ugh I hate young female drivers I swear      graduation is so close   planning my 4th of july ,42
848,1969ChevyBaby,Spent the day with my son cleaning out the barn and fixing the fence   He did most of the work  I hate having a hurt back   I feel useless Just got up  Getting ready to go to the Dr     I hate going to see a Dr     they don t even listen to you  I have a Dr  appointment today    quot Cry with someone  It s more healing than crying alone quot  Just finished giving my little girl a bath  amp  fixing her something to eat  Now it s time to crochet  ,42
916,19jenny94linda,Shit happens  But Why     I hate this part of life fuck it all   i feel so sad but why what do i think and why do i think it  ,42
1003,1Jalice,it was such a struggle getting out of bed this morning  I hate rainy days  ,42
1087,1StupidLamb,Hey @twisource Twilight and Harry Potter are love  I don t hate      Imprint LIVE  live  gt  http   ustre am 14PY ,42
1159,1bpm,Continue working on the press coverage  Some people love my idea  some people hate it  But noone ignore  That s cool ,42
1291,1nfinitycircuit,I hate laundry day  Not because i don t want clean clothes  but  but now I can t go anywhere today until I m done   ,42
1384,1tracy912,I hate it when the barometric pressure changes   Hurts my head  ,42
1431,2010fashionista,I hate when I lose stuff      Thought da I could handle it    but I really can t    I misssss       so much     Only 2 more days of school  how exciting is that  mucho     ,42
1494,216angel,summer  it is so boring i want to go out  i hate how its so cloudy ,42
1693,2Glam0r0us,bout to get off the night shift  i hate being out to sea and i miss my baby ,42
1786,2daystilsunday,I hate orlando  lol  Celtics fought hard though ,42
1805,2fingersalute,i still hate twitter ,42
1967,306587,Hate the dentist  Am there now  ,42
2047,330kcwilliams,@stevenreilly7  wish i could be there   IM UNBELIEVABLY BORED    @stevenreilly7   i hate being sick  i always miss the fun stuff ,42
2237,3cadragon,@Killer Rabbit   I also got it out of nowhere few years ago  miracle I don t have any now  @LadyRazzle   Not nearly enough    I only seen ST in cinema once  I hate my crappy town  they never play trek movies long here,42
2523,4Him08,Dropping my daughter off   grandson came by       what a good night sigh          hate lying around being sick and bored   want to be entertained with witty repartee   any volunteers ,42
2602,4evarandom,I need to sleep but dont wanna  long shift 2mrw  @JessiicaRabbit Aww chick hope u feel better soon  Where has summer gone  I think im getting a cold  Ugh  had a sick day today  definitly geting a cold  I hate headaches ,42
2641,4jess12,I hate my life because all the famous people ignore me   Why cant i be famous i know how to sing ill neva be famous and go to the USA ,42
2803,573313,@wonton01 monday   see you there  I hate no public holiday in WA ,42
3036,6ftunderthestar,Ugh school I hate you  Why do you make me get up so early   I just had the most perfect day ,42
3137,77Jazzy,I hate when you wake up in the morning and think it is Friday and realize it is only Tuesday   Happened today  ,42
3164,7Tessa7,Darn i hate wednesdays   Dont wanna do P E  hehe x  should i bring it  x Blerghh i wish it wasnt sunday tomorrow  I hate sundays  Always working  N  RGHHHHHH  wish i didnt need money haha  L @lafo93 in this shop  its so boring  all i do is sit for 4 hours  urghhh boo  i gotta go now  byeeee  x Off to hell  Oh sorry i meant my work  Be back at 3 hopefully  Wish me Luckk x Urgh i hate  maths homework  x Talking to Dolce  Shes too cool  H  x Youtube  Its wonderful aint it  haha x,42
3317,86michelle,At home sik ass hell   UUUGGHHHH   I hate this feeling ,42
3322,878fang,Is he coming today   arh dun think so  so dun ask me already    Off to work soon n see ppl who is so fake    I hate them ,42
3403,8c,Neither could succeed in making the world any worse without the hate of the other to feed off of   #tcot #p2,42
3524,96GTstang,I m awake   I hate being up early  @mskendbanks Halp is on the way ,42
3619,A1ikz,tryin to finish the crappy biology notebok  i hate school got home bou an hour ago estoy aburrido ,42
3653,A7X_Bat_Angel,i lost a follower just now   wtf   people hate me ,42
4033,AFG1000,college tomorrow  hate waking up in da morning  ,42
4057,AF_Kamui,Help    I soooo need something to do tonight     I hate not having plans   ,42
4131,AHKaufman,I hate when plans change  I am so not flexible that way ,42
4177,AIMazingSeabury,My back yard is so sweet  I hate to leave it for concrete   http   mypict me 3V2d,42
4269,AJ_DC,Boardin my Southwest Airlines flight Dulles to Vegas to Orange County  So excited  I hate that I have to fly United next week instead ,42
4293,AJlovesmusic,@Uh Club you ve forgotten me   @elvensapphire JEEEEEEEEEEESSICA  i miss talk with you   HAHAHAAA my new name is AJ  @ddlovato hahaha it s right demi  people is making me sick  you know who mimi  dear twitter  i hate everyone   @drakebell you should do it ,42
4354,AKWilliams87,paying bills while my roomates are at the movie   i hate growing up ,42
4390,ALB_GEE,My mouth amp teeth are very sore  ugh  I hate this feeling  got braces tightened  Shopping was exhausting   what a busy weekend and Toronto tomorrow  so yay for that  I haven t been there in ages,42
4614,AMS1102,I hate that I hold one when I should be letting go  and I let go when I should be holding on  lt 3  Cleaning sucks donkey when it takes 4 days and vacation is only 7  boourns,42
4716,ANDYaliasBARNEY,ab gehts drehen  i hate remake ,42
4815,APLBM,waiting patiently to get inked  gooooddddd i hate that buzzing noise  i hate being sick  go away strep  @kaylaaaa  muffin  if you re at work   wanna do me a favor and text me my schedule for next week   @kaylaaaa  haha yes  thats what my parents classify as an upgrade  ,42
4894,ARIELISH,Walking into a hellhole aka work  @MISSMAYEE thanks a lot   i HATE my job   @DeerockFL i m glad you two can still party cuz it s not so fun being a retired lola,42
5145,ATown_CA,Can t sleep  too much on my mind  I hate that    Esp when my 2 boys are sleeping soundly next to me Taking lil  Caponers for a walk ,42
5154,AUBREYLOVER,i hate exams guys ,42
5274,AZSouth,I dont think anyone understand the pain this is causing me  I hate technology right now  fuck u twitter  #iremember when I was cool ,42
5289,AZs_Lyrics,i feel sick  I hate being in bed all day @JankySlamsworth I MISS U DAD      @pandareemy  Welcome babe  ,42
5428,A_ndrea,I hate Mondays    ,42
5469,Aaliyah06,I wonder why you can always read a doctor s bill but you can never read his prescription   ugh  i hate being sick ,42
5491,Aaoyr,is so poor she s eating beans without toast  I hate having to pack up everything a week before I leave ,42
5913,Abensie,grinding  horrible  Friday morning meeting  fuckin starvin but no way out of here  @timothybennett Dam Right i look like Brad Pitt   Albeit a skinny  pale  skint version thats not screwing Angelina Jolie   Radisson s back on     Only because the Hilton is completely booked out  Happy days   Still hate business trips though  trying to book tickets to see Tosca at the Paris National Opera but the bloody site is in French and i am linguistically retarded   i hate it when work gets in the way of the gym   No abs of steel for me today   @hoosay yes matey   It s called exercise   its what some people do in the gaps between eating  sleeping and drinking  ,42
6051,Aboogienista,U would think that after almost 2 years they would know what u want    I hate breakups  ,42
6097,AbsentBrain,@Blonde Idiot lol yeah  the annoying thing is i have microsoft 2003 and i cant open it  i hate it when it does that,42
6149,AbuSyma,Feeling bad for Chrysler    it is a brand I grew up with  But I hate it  I am big fan of Audi   but driving a land rover @missgoogle    ,42
6286,Acid_Rayne_Drop,going grocery shopping in the morning  I need to think of some yummy cheap meal ideas fast  i hate being broke ,42
6350,ActressLiana,I hit my funny bone  hate that feeling,42
6457,AdamElian,Going 2 the Dentist in 2 hours  i hate the dentist ,42
6477,AdamIsAName,Why    WHYWHYWHYWHY  I hate psychobabble  URRG ,42
6782,AdelineRockette,super confused  I hate guys ,42
6805,Aderyn,Holy shit that was harrowing  I hate doing interviews  ,42
7059,AdrianakaBUS,Man I hate this job  Waking up gona go to work ,42
7074,Adrianna_Marie,I have work in the morning   I hate working Saturdays ,42
7175,AdvertisingHim,Love it or Hate it     I don t care     Just play   ,42
7396,Aga26,Mom is off to Poland  I m off to bed    A bit sad  I hate saying goodbye ,42
7488,Aggelina84,i am tired    i hate exams  ,42
7496,AggieTarheel01,Y all know how I say that I hate early mornings   Well  it s going to be an early morning tomorrow for me ,42
7673,Aibx,Bummer     I hate exes  Ugh   @MayanUra Yeah  Just signed up   No prob  Enjoy following you though   ,42
7754,AileenKerner,i love jurassic park  i hate tweeting from my BBerry  cant get the hang of it   ,42
8173,Akankshabarupal,One of my friends promised to call me in the evening but didn t call  OMG I have to get angry with him now   I hate careless people   Trying to call my friend   but the BT woman says  quot all lines are busy quot    oh I just hate this sentence of hers  Just talked to my best friend   feeling a bit better now  But still I am pissed off totally     I feel like I am nothing but just a THING      Eating strawberry ice   cream   I wish I could turn back time  OMG the look my mom gave me that time I was unable to UNDERSTAND   but surely it was a NO for a twitter account for my tortoise Tracy    Chatted with a friend who wont be here when dad would give my farewell party   awwww   I wish I could grab him back   I ll miss you all ,42
8312,AlOraibi,@azzi I hate to brag  but i touch type in arabic   and english of course ,42
8345,AlabamaBT,Going to sleep  I hate sleeping in the living room ,42
8520,AlbChow,Bah  I hate summer   It s lost its allure and luster   Feeling kinda down   ,42
8935,AlexHendersonxx,im soo itchy   i hate midgys       ,42
9092,AlexWtheGreat,@thirdgradehater this traffic is ridiculous im may not make it  @themainecanda follow @ncaawcws updates of the college world series it looks like asu lost 1 0  God i hate summer   bugbites  Dad just tells me we are leaving for georgia tomorrow  a whole week without my computer  i have to stop following people on my phone for this weekedn  Dont u hate it when magazine screw up they put the same article in twice and wasnt of the band i wanted to read  Just woke up off to eat then a run  Finally found my @jackalltimelow guitar pick  Now making it into a necklace and hopefully get it signed in the future       @wesleymoore busy busy haha make sure book another show for virginia again  Haha  @thirdgradehater haha let me know what happens ,42
9102,Alex_Aggressive,i feel soo sick my body is hurting all over  and alex is mad at me i should be mad at you but im not what ever thought  i fucked up    ugh  i hope he doesnt hate me T T awake   should be asleep but  cant prom was fun could been better ,42
9159,Alexa0x0,Sucks all weekend ive been trying to get my hair cut y nada    They closed early today  I hate when I know I m not supposed to do something  amp  I do it anyway  but sometimes I cant stop myself,42
9187,AlexaPittman,I hate saying goodbye     @heylanietate aww man i am so sorry  that would be scary  thank god youre okay  and no  i didnt but next year i will ,42
9270,AlexandraPreis,@SallyMcGraw If I didn t like you so much I d hate you for that dress  It couldn t go to a nicer person  though  PS  I love your blog  ,42
9496,AlexzJohnsonFan,Sadface  They have a crappy Patrick Verona in the new 10 things i hate about you ,42
9520,AlfredArrazola,About to take my history final online      wish me luck  i hate hospitals     ,42
9565,AliBite,I love my job but hate going to work  Haha frowny face ,42
9957,AlienCollective,Okay  so the only reason I m not buying this app is because I hate EA and all that it stands for  SimCity rocks though   http   is gd JpMM,42
10020,AlineMnhoz,I hate mondays ,42
10055,AlishaEast,Ugh  I hate being overwhelmed by a bunch of little things     ,42
10161,Alistairparker,Don t you just hate that feeling when you ZAP a card that has not been uploaded ,42
10179,AlixIrishEyes,Gotta get my tax returns done this week   hate bloody paperwork   especially when I ve gotta get up at the crack of sparrows  ,42
10205,Aljoud,@fastidiousbabe happened to me twice  hate that   U can never be too sure @fastidiousbabe I feel the same too ,42
10506,Allie_F,End result even worse  13 LOB  1 15 RISP  I hate you  #cubs  ,42
10532,Alliesterwong,I hate it went Jensen or Jared cry in supernatural  ,42
10809,AllyxMaire,i hate how dark my hair is ,42
10903,AlonsoVertige,Aww  I was in a bad mood earlier and i feel bad about snapping at people   Still nothing    i hate insomnia  @Rainrox  I will only spend money on unhealthy stuff for you   Grrr  I ve been slacking on my diet  Today i shall be healthy  ,42
11088,AlwaysFreaky,@peterfacinelli unfortunately it wouldn  t be me in any way    I hate to be a german ,42
11173,Alya12345,tuna is bad without mayonnaise  sallad is bad without dressing   i hate this diet   Have the flu  non swine  have to suck it up and go to a drum audition instructor thing ,42
11178,Alyanadirah,Miss someone  is tired to go to school and tuition  My legs hurt  love to run away from things that falls apart  Is craving for Sashimi  God  Hate to bottle up feelings  I feel so lousy right now  How I wish minuteman exists  ,42
11246,AlyshiaPerso,Hello Im back andIm drunk   and as much asI love my friends I hate how they unintentionally make me feel inadequate Ineedhelp  Eli bebe  makes me cry  I want more episodes   ,42
11349,AlyssaSandoval,Just watched Marley and me  I hate my life  Finally homeee  sleep time,42
11372,Alyssa_Meindl,backing out   i hate that part of driving   it terrifies me  JEREMY is back though  I missed him  eating all of our food       gt     gt ,42
11510,AmandaATOMIXX,RAWR  i  havnt tweeted in a while  by the way  i hate you ,42
11587,AmandaFoster42,I hate everybody   That includes you @ all of you     This is not a good day ,42
11593,AmandaGirvan,i hate finals ,42
11596,AmandaGraci,oh god my laptop is broken    i need someone to fix it    i hate this stupid computer i now have to use  it s sooo slow ,42
11630,AmandaKateSmith,@wstmjonathan I hate June Gloom    It makes me so sad  I love the sun   ,42
11671,AmandaLou722,@KrisKetz  I hate those days too  Hope yours gets better ,42
11756,AmandaRoseJ,i hate watching movies where animals are getting hurt   No one talks to me  cuz no1 is following me    I need followers   ,42
11945,Amantou,Bitten to blood by my cat  on my way for a rabies bacterin  Seems 7 shots for 2 months  Never wash my cats at home again  they hate water ,42
12103,AmberDisaster,@CuntlyUsed   suck a fuck jerk I hate you ,42
12148,AmberLewis,Get me out of this restaurant  I have to be back at 930  My poor puppies probably think I hate them  I wanna spend time with them tomorrow I really wish my room was clean  @ katelynncupcake and I m almost there ,42
12162,AmberMichaela,said a bunch of goodbyes today at church  i hate saying goodbye  cant believe i only have 61 hours left in turkey   ,42
12249,Ambergurr,Don t you just hate it when you get to the last  uns of your fox s glacier fruits  and all thats left are yellow ones       ,42
12346,Amburden,I fucking hate you I don t want to be the whore I hate that you bought me into this  But I love you with all my heart THIS IS FUCKED  ,42
12628,Amira90,my chemestry final was today  and I offically hate my teacher  she couldn t have put together a harder exam  and I studied so well ,42
12736,Amothea,@marishna I hate waking up in a bad mood  ,42
12856,AmyClipsham,Ok really cant sleep this bed is like a brick with spikes wa  I have exams at least i have mints to keep me company  I hate exams at least i have mints to keep me company ,42
12872,AmyDreszler,Hate packing  The last year has gone far too fast   ,42
13156,Amy_Heuberger,I m gonna have to take my computer to the doctor  All my electronics hate me lately    At least my migraine basically gone ,42
13166,Amy_Maureen,@The Real Karen Hate it   @Amy Maureen i just have my french fries in office  cute guy gave it to me lol ,42
13252,Amyrue,I hate being sun burnt ,42
13293,AmyyyT,My legs are hurting   This sucks   I need more signitures in my annual  My eyes are soo heavy      I hate waitinGgggGgggggggg        @Janine Abaud hahaha  Yeahhh but once you get used to it it will be bettter for you  ,42
13401,AnaBrajkovic,Must learn History       I hate history     ,42
13429,AnaLDBug,ugh i got this nasty lil headache   dont feel good  someone take care of me   i hate to think that way,42
13631,AnbBUMBLEBEEE,I hate my life  That s my girlsss  Today was a good sunday ,42
13841,Andre_Jenkins,Magic vs  Lakers   Who s going to win  How many games  I hate to say it but Lakers in 5 games  ,42
13887,AndreaDeneen,HATE going out in the rain   HATE HATE driving in the rain   and don t have my glasses  still in ebony s car    1st time since I ve had my hair cut short that I ve wanted a ponytail  blame it on a wild night  taking 50 2 work  hope traffics light the plan was to take a nap  yea I m still feeling last night  then go watch lakers game smwhere fun  looking like no nap  OoooOo did u c how I killed  suggest  lol  sawwyyy  driving n tweeting  @mezmereyezz8 I NEED 2 b there   o k  I realllyyy want the vegan general tso chick frm wholefoods but 2 lazy  @bheggs1 awww the baby boy s sleeeeepyyyy  I m mad u can t stay up  kinda sad  and I think I know y  ahhh guess I ll try 2 go 2 sleep   y s this Karaoke night turning sad  this groups doing mariahcarey s  quot always b my baby quot  this used 2 b my songgggg   @Mezmereyezz8 sooooo I ve been asleep on my couch since 7 00pm and just woke up   finally left the house  after talking abt it for hrs  listening 2 jamie foxx  I need a  weekend lover   I will NEVER EVER undrstand this  even aftr 450 000hrs of phone time  1 5million txt  amp  aim msgs later  nope still dont get it  @wale I m gonna havta temp stop fllwing u while ur talkin abt kobe bc I loveeeeeeee him  amp  I m taking it personal and I like lebron 2   g morning  off 2 church  hair blowing in the wind  owww not used 2 this  my weave is fresh  @ church   amp  leaving my phone n the car   don t u hate JUST missing a train     then the next 1 doesn t come for 6min   darn darn darn  BUT the sun is shining beautifully  ,42
13956,AndreaSnake,I got a haircut  I hate it  it s to short ,42
13957,AndreaStepter,Going to shawnee        I hate the long drive there   i just want to get all this paper work over with ,42
13962,AndreaTK89,Hate sundays  but it doesn t matter   I ve got some Tokio Hotel posters to put on my wall ,42
