,username,tweet,cluster
202,0OoCHLOEoO0,tommorows friday yaay im sooooo bored right know ,32
393,101nancy,I am bored ,32
575,1259lullaby,is so bored and wants to do something killer  but everyone has plans ,32
672,13jessrocks13,Hey guys  I m so bored  I ve been sick for like 2 weeks ,32
934,1AZDiva,@Keshia79 bored    and he s sleep and nothin s on tv ,32
1385,1tsy0urgir1,bored as ever ,32
1458,20TATA13,OMG Im really bored and tired  ,32
2049,331828368,I m bored  I hope my mom let s me hang out with my bbygurl after school ,32
2153,3Louise0x,Tweeeeeeeeeeeet so bored  My birthday sooon  x,32
2442,420nettie,goin to bed  im bored and all my friends are off line  ,32
2472,456becca654,so bored ,32
2598,4evaeva,Not tired at all and it is 3am  I m so bored  I have nothing to do and didn t really do anything all day  I think I m just going to watch a movie  ,32
2723,4x4lover,bored out of my mind  watching the kids today and so tired from the trip to pick them up yesterday  I have had 9 hours of sleep in 2 days ,32
3043,6loves,My twitter bagde is Spoil     amp  my cousin is at my home   amp  I feel Like Sleeping x    So bored   Bored   Bored   Nothing to eat   Gonna Strave to death ,32
3064,6yourmom9,Home alone and bored    what a wonderful friday night ,32
3123,7639989,Very very bored ,32
3147,787G,bored  dont have anythin to do today ,32
3490,93Daisy,At work    empty    bored    v bored    ,32
3495,93anna93,couldnt be more bored     ,32
3885,AChickWithAKick,Searching the internet Because im bored  ,32
4019,AEThree,is so bored  I HATE this feeling ,32
4149,AHipsterRenae,got my hair cut    now i m bored stiff  ,32
4517,ALittleOwl,Text me  I m bored  Just saw Drag Me To Hell and laughed my ass off    8 well spent ,32
4641,AMY_TAYLOR_XD,so bored ri now ,32
5746,AbbieAbnormal,I m bored  and is going to hoover up shortly,32
5777,Abbieeeeeeee,With Sis rather bored  x MUSIC ,32
6020,Abii_S,On ma laptop and very very bored  ,32
6133,Abstarbaby,being bored in my room ,32
6443,AdamCoook,In ICT  I ve done all my work  so its GAMES GALORE  I think I ll get bored by the end of the lesson  LAST DAY TOO  ,32
