,username,tweet,cluster
13,007wisdom, quot All that we are is the result of what we have thought quot    Buddah     so think positive fabulous twitterverse   quot All that we are is the result of what we have thought quot    Buddah     so think positive fabulous twitterverse   Time Is An Illusion and All Time Is Now      quot You ready to have some fun   I thought so    quot  Read Ariel s full article @ http   tr im jFd7  Time Is An Illusion and All Time Is Now      quot You ready to have some fun   I thought so    quot  Read Ariel s full article @ http   tr im jFd7  Time Is An Illusion and All Time Is Now      quot You ready to have some fun   I thought so    quot  Read Ariel s full article @ http   tr im jFd7  Time Is An Illusion and All Time Is Now      quot You ready to have some fun   I thought so    quot  Read Ariel s full article @ http   tr im jFd7,8
89,0301code4,just finish  quot mini quot  tournament of APSC @ ParLot ,8
117,05Ric,@markusreuter I would have used the word  quot interesting quot      I ve come to the conclusion that I am just self  centered  Has been rehearsing Latin salsa music all day for a gig tonight  Good fun but not my forte  A  very positive review for  quot Circles quot  from author and Guitar Player editor Anil Prasad     http   www innerviews org news html,8
204,0SCAR_Z,Followed Darlene through the internet last night     people here are  quot picones quot   @KarynBarriger @robertbarriger Wow    overwhelmed    thanks you for sharing this with all of us    please do not stop      @KarynBarriger @robertbarriger Wow    overwhelmed     Thanks for sharing this with all of us    please do no stop       ,8
254,0is1,http   open spotify com track 1H89wN1tzG3WTws5Zc52Fu OMG  Straight from  quot action movie quot  chase scene  Fantastic song ,8
274,0mnip0d,i m upset this wound have to heal   Listening to  quot untouched quot  by @Lisa Veronica and @Jessicaveronica commonLy known as the veronicas  ,8
307,0rch1d,Kwon Sang woo is giving off ajushi vibes after he got married     @dannyfoo err   i don t have one yet  @LaFr4ise @gailT @ro05t3r @sashi1977 Thx for the birthday  quot twit quot   ,8
350,1000thmonkey,@kerrytwu re  TSCC at SciFi   sounds like they d be buying into the series title and not much else   read something in  quot Best Served Cold quot  yesterday that made me think  quot i ll never be that good a writer quot    nice in terms of good reading but  @LilaViolet  quot why not  quot     why not indeed  but i ll bet you dollars to a soiled nappy that it was a guy suggesting the  health  benefits  ,8
431,10Yetis,@swifty7 eek  will try  quot happy quot   good tip @spongenb got the first one and last one offa itunes  middle one not on there  good shout @joanna ward is the last one Meatloaf     In the Summertime is ace  but reminds me of Govt drink driving campaign  Gordy is YouTubing again  Expenses get the nod for Brown pearls of wisdom http   www number10 gov uk  @Real Business all of them  Mark Pearson  28 yr old MD of MyVoucherCodes  did    m s last year   amp  MD of UK s largest indy online hol co   @llamakevin thanks very much  Bit about deadlines came out wrong  but made me giggle  @rachaelblogs we do try  not sure about famous tho  @DavidCousens good shout    Birds will get the nod today  @swifty7 old before you time   @yasniMe secretly you are asking for  quot It s Raining Men quot  then  Bjork   quot its oh so quiet quot  it is really  @DanielaMarchesi please do    only have about 10 so far  @DiddleYays Ha ha ha  did not want to name names as I thought it was a bit cheeky   but cheers  loved it and v jealous of ur offices ,8
452,10sqt,My poor puppy got neutered today   he looks so sad    Terri said we ran 6 8 miles   I said  quot did I burn off last nights dessert  quot   Answer  YES   ok  all is good then   ,8
464,111Ent,@Yahzarah I am sooo mad at myself for being out of town and missing the show tonite  Please do a  quot Yahzarah quot  recorded  quot Live in Detroit quot  CD,8
476,116charlie,he said  quot look what the cat dragged in  quot  Cat   I hate cats  Then he said I wasn t friendly and we left  ,8
483,11DoveLove11,It s a yummy  sunny day    wonderful view  as usual  here @ work  recept @ very large showroom   Everybody s happy  cause this our Friday  Sync y posts    intrigues me  cause I m a Libra   Also in those posts   quot like bees to honey  quot   amp  I just had some honey   local  raw     #actofgreen Last yr finally stopped using bot  water  Water filter now  kitchen  amp  shower   No more plastic bottles  amp  better health  yay  Not to say going to extreme isnt @ times the route to get to that place in middle  But real deal is trusting  quot inner voice quot  in EACH moment  #amtarot HighPriestess Had never meditated  1st metaphys gathering ever  closed eyes  saw space shuttle for stranger  he was retired NASA ,8
493,11chiqa11,Black out  I need a sleep    Just finished the  quot big show quot   1st day   I m exhausted  for real  Hahahhaha @LeeChenJonas I m heading to bed now   And I hope we don t cry tomorrow for @natdcook  I hate this  Cried at the last day of school today   I ll miss all those teachers who got outta school  Take mommy to the doctor  God  she looks so sick  Miss you guys so much  @scpancake @natdcook @nirabycats @jejenpek @LeeChenJonas T I goes to jail       @nirabycats BABE  going to PTC with @natdcook @LeeChenJonas  should ve @scpancake and @nirabycats with us  @natdcook thanks  nat  My grandma starts going crazy bout  quot GREASE quot    lol She said  quot I WANNA WATCH  EM AGAIN quot   Too many cute puppies here   GOD  I WANNA SQUEEZE  EM  lol i always ask my mom why she named me  quot Jessica quot    Cause I guess million of people own that name   but suddenly i just love my name  @KhloeKardashian Guy Sebastian Memphis Album  Pussycat Dolls album  Jason Mraz album and lady gaga album  baby     @The Real Tevin ei how u doin today  ,8
500,11prisma,@ ChrisCorrigan   quot conversations that matter  quot  and community amid diversity  my favorite combination   I feel the same way  Great day full of favorite things  perfect weather  art supplies and ice cream that looked so good I took a picture with my cell phone  ,8
505,11twenty,@Tahiryjose hella mad u started ur tweet abt ur party with  quot twiggaz quot  even madder that I m going to miss it   @JanelleMonae so sad I missed it  @oux oh no   I have a long second toe  and I HATE it  Always have   but I make the best of it ,8
510,120hippos1girl,@ffluxx   quot Fink     Good Day for Hippos     This one is for #120hippos1girl       lol quot   lt  lt  lt  well thank you Mr H        http   blip fm  8a7zs,8
537,123SophieDee,@Fearnecotton ahahahah love it  i love mcfly  sophie  York @Fearnecotton LOL it would be so much better if the words were  quot hold me close i m trying to dance here quot  aha  Y   Sophie  York,8
576,125wrestler,@SurfnStacey http   twitpic com 3kmca   that s why it s fun to play the  quot how many people can i get to honk at me quot  game  ,8
688,13tales,Official advisory on whether I m an arsehole and a shitty boyfriend upgraded from  quot possibly quot  to  quot betting odds quot   Colour me remorseful   Unfortunately  I m still sleepier than I like to be  New blog post  Tuesday update   FAIL  http   tinyurl com lbtusj,8
712,14311,Me   quot I like that  I say as I stroke my soul patch    quot  Wife   quot  It s more like a light jazz patch quot  ,8
743,1587jmu, quot High School Musical 3 quot  is just as corny as the first two    is it bad  then  that I watched all three today    and enjoyed myself     ,8
751,15brooke15,in graphics    my friend never showed lol what a  quot friend quot   ,8
752,15june,@aulia did you just change your avatar  i like the previous  quot AM quot   put Things off    http   skitch com t ujp,8
793,17days,@jdsamson were they shouting  quot david quot    or  quot le david quot   ,8
799,1800DENTIST,Tips for the Beginner  quot Golfer Lady quot   Golfer Lady      I wish I was better at golf     http   bit ly Rb84P @bobbinm I m sorry you didn t like the spot  What do you think we could do to make it better  Thanks for the input ,8
885,19DanDan84,@cucu1984 omg right   I loved it  toooo much    @marcloresto Okayyy      We should all get together soon and have a straight up vodka bad gurrs dinner  @Davidxo I wanna be there lol     but since no one can  quot recognize quot  lol hahaha hair flip  sleepy times   quot I Feel Cream quot   Peaches    So Excited  Bout to hit up work Holla at my folowers   What up to my new ones   hit me up ,8
901,19_adam_78,I started a twitt that got the whole world laughing   OMG im now thinking of  quot Twitt quot  songs ,8
930,19yellowroses,Okay  so it was totally NOT Jason who called her that      Playmakers feels like a big lie now   quot Grow  write music    grow quot  BAHAHA     I wish I could grow  High School Musical 2 now ,8
958,1Cka,Off 2 AM Aikido practice Do your  quot practice quot  today ,8
971,1Eaglet,My tween served me breakfast in bed  prepared by her own two hands  what a delight   I shared it with her and we had some  quot girl time quot      ,8
1065,1QueenofRock,@101wrif We already know what s next for the Wings GOLF      quot Still Stung In Detroit quot   @coreyfrey He didn t ask for your hat did he   Nah  you wouldn t do that to me  Would ya  HMMMM,8
1115,1_Choyce,Really feeling in the mood of track 9  quot Golden quot  on Chrisette Michele s I AM cd      ,8
1155,1bird,@cassondra that s was my nest but  quot the egg quot  was infertile ,8
1225,1idea,Ok  I think I tweet  quot my quot  ideas on marketing  politics  and current events   Hopefully I won t offend anybody ,8
1312,1password,@cericsmith Thank you for the tweetlove   @billifer You re most welcome  always happy to be able to say  quot yeah  already do that  quot   @MarkSheppard No  @chartier did  He s my new Chief Media Producer   @lealea I m just glad that you no longer have to function without me   Thanks for the tweet  @mkrzych We can hope that it will be possible one day  Would be great  ,8
1359,1st_Time_Caller,Wow it is really sinking in  I should never ahve watched it   going to look for some thing lighthearted to cap my evening  or maybe i will just go cuddle my son   @milesjl85 No Imax  it is too far away for today   OK the end was sweet  just predictable  Night Peeps think it is breaking again  Revisited Aliens  still love it  But seeing Nute again always makes me sad now    Everything tells me  it  quot can t find a feed quot  there  @paraDylan And pay day is middle of next week ,8
