,username,tweet,cluster
155,08grad,Mad that I missed church today once again    ,47
196,0Hannah0,wants something to go right today    is goona be at work serving horrid customers    while the sun is raging and i m not getting a tan   ,47
225,0botany,Today is the BEST day in my life    So far  It was so much fun   A lot of drama too  Loving every minute of it ,47
240,0hKayyXO,cleaning my room   watching logan today ,47
271,0mgitsmeg,Excited to see the girls today  @takinakab its boring at work without you ,47
437,10butterflys,@heavenunaware ouch  did they give anything 4 pain why couldnt they do it today he just might be eatting soup  ,47
499,11megan,has the dentist today ,47
515,121Meg,Haven t been on here in ages   I ve dyed my hair today ,47
532,123KnockOut,@ANDmusic Hey  You gave a birthday shout out to my friend today  You re awesome ,47
662,13bush55,Workin today to ,47
689,13tattoos,ooooohhh tattooing    doing some lovely pieces today    check em out on the myspace tomorrow ,47
694,13thpower,@SabrinaFTW27 hope u saw the game today  hahah,47
708,140LoveBird,Having a GREAT weekend   hope you all are too   Don t forget to checkout all the new profiles on www140love com  So many great love tweets today  Wish I could stay here all day but I have to go   painting the house today  Tweet you all later ,47
759,15to10,had good fun today   sundays will be my new least favorite day to work ,47
787,17KRISTY,@hartluck hey i cant make it today  are u doing any more shows in brissy  brisbane    or any more signings   please say you are       ,47
817,1888BUILDER,@EllenRichter  Great I will watch it when it rains sometime today ,47
850,1976charger,My Gym today played some good stuff  Taylor Swift  Kelly Clarkson  Lady GaGa and All American Rejects ,47
873,1992craigieb,i should have said it today    but i was too scared ,47
896,19SunShyne,@PaulaAbdul Not overly    fell off my horse and got a good crack to the head  Still VERY tired today  Heading back to the hospital tonight  Just not feeling right still  Dizzy  disoriented   amp  stupid today  Intermediate   Moderate Concussion No riding 4 6wks  Will have  quot teh dumb quot  for quite a few more days so beware   Off to the Purple Valley rodeo today   as a spectator once again  Maybe next year I ll be healthy enough to ride   ,47
980,1FabUlousMom,It s raining today    Vacation day today and tomorrow   Spending time with Rebekah ,47
1012,1KaliKatt1,new hardwood floors today   exciting  But I cant be online ,47
1016,1L,lesson learned do not put off tomorrow what you can do today  b c tomorrow you might feel sick   like i do today   so sad  yoga later  bah  so sleepy  i think this counts as serious fatigue  skipped yoga last night and went to bed early  still tired today   would like that hour of my life back  when did reality tv get so trashy  horrible  and mean   @WholeFoods why doesn t your Harbor East store sell sugar free NSA pies   so disappointed  loves that the house she owns is 8 minutes from the yoga studio  ,47
1054,1PeaceLoveJonas,Watched Night at the Museum 2 today  The JoBro cherubs are soooo cute  Now i m doing chemistry study  watching the dockers lose  i hope they catch up  Been studdying ALL day    and        I think i m addicted to juice ,47
1264,1mikevdm,@mitchelsellers  Keep that up and you ll have to do 6 upgrades today instead of 4 ,47
1513,21stCenturyCat,@andymooseman well done  I ve found myself with a swollen ankle     not good with the 10k run a week today     ,47
1533,22bishop,I was broken yesterday and I m still broken now  But I ve got to go into work early today and do it all over again  ,47
1543,22whitebeam,My orbea arrives on Friday   D But today I m ill ,47
1553,23Kazoos,@evliving I m glad somebody agrees with me about the law of hard work   PS   My husband says I m grumpy today   ,47
1697,2Hot4Ubabe,Thinking today will be a great one ,47
1760,2bitwannabe,If off to the dentist today  @toxinide I hope you get an interview mate ,47
1772,2carbuffs,Had to turn A C on today  No more open windows  @adreajoy713 I brought coffee from home  Of course  that doesn t help with the calories ,47
1773,2citywoman,just checked out our best selling blouse of the day  for less than 5 euro     http   bit ly 1a2psv Working home today speeding up all things that needs to be done  Will this to do list ever be shorter   ,47
1961,303to301,@AKUrbina put that behind you for today  enjoy what has been brought to md in the form of joyous music ,47
1996,30two_Design,asked my girlfriend to marry me yesterday  and she said yes  Good times  A rare sunny sky above Manchester today  http   is gd 13uUJ,47
2048,330mel,watchin me some 106 and park  jeremih is a cutie  i had a relaxing day today ,47
2122,3Dmotif,Sad there are many layoffs at my office today       Saw Wolverine today    need to see Land of the Lost    but Kathy Coleman is not in it ,47
2163,3NZ0,@Mayin  Today I remembered smelling popcorn  brain freeze and vapor rub    the olden days ,47
2174,3RPWN,ohhh 40 hours in 3 days so exhausted and have to go back today    ,47
2240,3cboysmommy,My baby has to have shots today ,47
2315,3mm4_x,had 2 water fights today soo much fun  I cut my finger got a plastic cup cracked and went into my finger  OUCH  it still hurts ,47
2341,3pups,Won my match today  In the semifinals next weekend   No riding today   probably over did it a bit yesterday  right knee is barking ,47
2394,3vang3lin3,cut stabed  by accident  myself 3 times today  totally sux   ,47
2415,404leilani,something is sooo wrong with my picture    this is very upseting  I am trying to fix it  today i went shopping and then i smashed my thumb on the door  I am in serious pain because i also have a headache and i am sick   help me It s Sunday   Tomorrow it will be my last day on Maui  well  i am gonna log off now    peace out   laterz peeps now i am watching The Devil Wears Prada  Today is my Movie Monday  @churrox3 i am pretty good  Thnx 4 asking   lt 3 ,47
2431,415lova,Can t wait to watch my older sis graduate today    ,47
2482,47DX052,I will visit Leif 47DX047 on his 47DX SJ001 activation today ,47
2491,4995songs,This sars has really got me down   sooooooooooooooooo don t feel up to working today   @CaitlinMack if had to guess  i d say that the prolapsed vagina is something that you will never  ever  ever forget    Staring at the door to my work  listening to mars volta  wishing I didn t have to go in    i can t wait to not be working today   what s on tap for tonight  sexually harass becky  probably    but what else  Rocking out to groundwork on my way to cox  Ready to punch today in the face  ,47
2596,4evaayoung,Woke up at 1 30pm today ,47
2712,4tonmantis,@B Wolf you  sir  seem to be doing well today  ,47
2753,510dixie,Why did I open my mouth to let my boss hear that I m bored at work  This hoe slammed me with more responsibilites  No MTO today ,47
2757,5150EVH5150,Coming back home today  but at least   get to chat w th all my peoples again  I m ss you Neesha and Jasmine ,47
