,username,tweet,cluster
61,011193_x,Setting up my twitter accout   Add me if you know me  ,13
69,019Kayla,nick carter when I was 12 I was ur fan  now I m 22 and I m 200  more fan thanks twitter  Awwww I never will grow up   hahaha,13
70,01annie,Just joined twitter ,13
93,032508,just got twitter  always fun to tweet when it s totally new to you ,13
221,0b13,im so twitter illiterate    hopeless ,13
255,0ja,Now I m kind of happy with my profile   I will be changing it often though    I wish more people would use twitter  This is AMAZING   ,13
412,1059StarFM,Big congrats to our Weight Loss Challenge contestants  Every1 did so well  PS   Gippsland have taken the lead in the Twitter war   @oherrol Hi girls  Gipplsland have taken the lead in our twitter war   Big congrats to our Weight Loss Challenge contestants  Every1 did so well  PS   Gippsland have taken the lead in the Twitter war  ,13
478,117ww,Just open a twitter account ,13
492,11chickadee,ugh   my cell phone isn t updating my twitter  ,13
512,1215_brianNESS,heyhey  i miss twitter   ,13
533,123LoveMiley456,new twitter pic ,13
633,132theman,I suck at twitter cause my friends have 400 followers and I have 80    ,13
673,13jessrocks31,@Mileyc1fan yep   so r u out of schoool yet    about half of my friends on twitter r it so unfair @Mileyc1fan LUCKY    i get out the 18th  not my day  @emzyjonas aww  they broke up exhausted   its 11 pm but I can t fall asleep  bored Shaine get on twitter or yt   ,13
760,164776465,made a twitter because mtv wasn t entertaining enough ahaha ,13
781,16thsyndrome,finally remembered my twitter account  yay ,13
811,182Blanche,Twitter is much more awesome than plurk  Plurk is for losers  Agree ,13
834,18zehn,@renekaiser you got mail  swearing on twitter soothes me pretty good ,13
881,19Ash19Lou19,Feels Dizzy      Still not used to this  Twitter  yet    ,13
960,1CoffeeNut,Doesn t get twitter   it says i have 7 followers but i can only see 5 ,13
984,1Flawless,@souljaboytellem I thought we was twitter fres ,13
1014,1Kelshaw,Just tryna figure out this twitter    could take a while ,13
1120,1_earth,@fridaycat13 Wow  if the Twitter updates are making you green  wait until you see the pictures ,13
1178,1da1man22,is NEW to Twitter and having a problem uploading my picture   ,13
1280,1n2a3t,Just joined twitter ,13
1294,1nonlyMissG,Just set up the twitter account  about 2 get in the shower ,13
1393,1uk3,@MartinMillmore Twitter integration is working fine now   thanks for the support   I ve emailed you my log file etc ,13
1426,2010_Vision,@kapachino Hey Kap  How did you get your account unsuspended  or did Twitter just do it   I had to start over     Aargh   ,13
1576,247magazine,hi @kissysellout   how would you like to do a little interview with us   We could do it via twitter   How very modern    ,13
1593,24hourchatter,my girlfriend made herself a twitter just now so yeah another way to contact her   amp  yet that reminds me again of how i still cant see her ,13
1717,2QQ4u,i just got a twitter account ,13
1723,2Stylish1,is back to twitter and is glad about that ,13
1848,2liveyourlife2,Charliiii you got a twitter   ,13
1854,2meetmymatch,Hola Twitter world   ,13
1872,2ndmusic,My first twitter message   Hello everybody ,13
1929,2twilightfreak,@TaylorLautner01 ome   o my edward  does Rob have a twitter  I wonder what kristen s twitter is  I want to meet twilight celebrity ,13
1938,2wenty4frames,signing up to twitter cause i have to for uni ,13
2080,365DemiFan,Welcome To A Fan Twitter I Made For Demi Lovato   ,13
2232,3bitchesbarking,On Twitter  nobody knows you re a dog  Unless you tell them  ,13
2352,3rdStrikePerf,Building my new twitter  ,13
2545,4ReverendGreen,joined Twitter on a whim haha    Watching That  70s Show ,13
2581,4bit4,I completely failed at twitter today ,13
2621,4evrM3,twitter confuses me ,13
2624,4eyedbookie,watching a replay of chelsea lately   later  i will try my best not to twitter hahaha 1 more week to chill    ,13
2655,4llingstar,so now i m cool  i ve twitter ,13
2799,565maria,@jamesingrey facebook and twitter  are you being serious   I think he s dreadful  but we ll agree to disagree   have fun ,13
2847,5andra,@LaurNicks  the problem isn t getting it shipped  it s that the billing address of the credit card has to be american  my twitter pic won t show up ,13
3004,6EMidnightBoom,I MISS TWITTER SO MUCH      i can only go online during the weekends  i m missing so many updates ,13
3032,6firefly,Twitter is      somehow borring    ,13
3081,70sheffieldlad,Discovering what the Twitter buzz is all about ,13
3152,79h,it s my first twitter ,13
3251,808snavarro,I heard so much stuff about TWITTER lol     finally I get set up thnx 2 Katie   ,13
3304,85stacy,can t set p my phone to twitter  can t set up my phone on twitter  Forgot to go the back way  and is prob goin to be late for work ,13
3336,88422,Cool  Twitter on Facebook  I m tired  ,13
3468,91Jenny,Hello  I try use twitter first time now  Yeah     What I can write  My head is now SO empty    but well I   ve holiday so so what ,13
3510,951wape,Orphan Andrew  Beth seems to think I am a loser with no followers  follow me  Twitter com OrphanAndrew  Thank you  Beth Is Amazing Great   Orphan Andrew  I caved in and made my own twitter  Follow me at Twitter com OrphanAndrew   Orphan Andrew  Jay Leno s last show  I am so SAD   He is awesome  Im off to New Yawwwwwwk City for the weekend  be safe kids  Hugs  OA,13
3527,96mondeo,wahey  twitter  no followers ,13
3555,9Kate9,FRAZER  I DONT KNOW HOW 2 TWITTER AT U BUT U AINT FOLLOWING ME    i thought u loved me ,13
3612,A1969B,Just joined Twitter ,13
3645,A4Lyssa,I want to thank Patty for letting me find people I actually know on Twitter   ,13
3746,ABOTIC,   ABOTIC meets twitter ,13
3919,ADAMKOENIGSBERG,@SuzeOrmanShow I bet twitter and   staff  are closed for the weekend  wouldnt it be cool if you had a suze twitter like site of your own ,13
3954,ADORABLE09,what is wrong with my twitter  sum thang aint right   ,13
