,username,tweet,cluster
131,06clarissa30,@drmarquezjr hello   haha  I am definitely staying away from boys I do not want more headaches ,11
182,09samlo,I don t want BuckyCap to be replaced by real Cap yet   GirlBucky s headgear is pretty rad  Halloween costume candidate fo sho ,11
185,0AGGS0,Having no more download limit is killing me  i want my ADSL2 back ,11
284,0new,@bellaborah If you want  we can totally give you guys digital copies after we receive them ,11
298,0ostaro0,too hungry to sleep  want another kebab ,11
429,10SyReE,At work studying     I want to enjoy this radiant sun ,11
442,10isjess,@feliciaheartsDW totally jealous  I want to be at that party  @melvolner feel better  i would offer to help but i am working on a presentation for tonight  on depression went to run a 5k in honor of Daniel Wultz  Don t want to be at work  cleaning the house  can t get any work done  to busy thinking about my boyfriend Joey and how  we can suck the nectar together    Serious withdrawals  thanks to those who posted pics they have been added to my phone Seriously is this day going in slow motion  Ugh love pics but can t look anymore need to work  @ricascakes oy my dad and i suffer from those  I feel for him  My dad just had one a couple of weeks ago  I hope he feels better soon  OMG i have to write reports  only 11 more days till summer break ,11
470,112lauren,I want Miles aldridge books      75 a book though  More followers on my blog  yay  @danny roberts Wow this is a stunner  my fav ,11
520,12345Cole,I want to go to the MTV Movie awards  DIVERSITY won BGT  amp  I want to go to Northern Ireland to see there Giant Maltesers  can t wait for LA candy Lauren conrads book to come out ,11
609,12ian34,@dunnr I ll have my car if you want lifts  also look @ my co worker Hillsdon s fbk comments about Download Festival   http   tr im oyu3,11
750,15ashley,moving on isnt forgetting its jus realizing tht the person u want to b with doesnt want to b with you  bff s  tell each other everything right      but wat if its gunna hurt them really bad        S,11
810,1824rhs,Mowing grandmas lawn makin money is addicting know i can buy as many books as i want ,11
818,1897claire,has had a lovely weekend in brighton and dont want to go home tomorrow ,11
874,1993carm,ugh  last night here in Washington  just finished packing but no I don t want to leave  tomorrow is gonna be a sad day ,11
928,19thandfolsom,@troisroyaumes  Want to do dinner next week  Tang soo yook in BK Oakland ,11
1007,1JennaMarie,@RedPumpProj i would direct message you regarding blogging while brown  but a sista hasn t mastered that technique yet    lol I soooooo don t want to come home now    ,11
1050,1OV3,Jealous  @aplusk   I want beer  but I don t want a yeast infection  new monroe piercing   beer before it is fully heald   All bad ,11
1177,1d3nt1ty,@kevinrose i want to see something similar for GNU Linux ,11
1405,1visualpro,I like working with agencies      they always know the camera angle and shot they want  The only problem is they always want it tomorrow ,11
1519,220iKatie,doesnt want to leave New York tomorrow ,11
1522,220ialisen,just want you all to kno how amazing Jesus is       ,11
1583,24JANVIER,Missing Bebel Gilberto concert  I want to be in New York   ,11
1600,24williams,@afrum00 My throat hurts like no other and all I want is my hockey god but it s not happening ,11
1896,2queenbee,@jordanknight Morning  Where are you going  Leaving us sooo soon   @JonathanRKnight Yeah get me one too while you at it    I want twins    ,11
1972,30J,Doesn t want Gevvie to leave  Thanks for the dinner ,11
2066,3540media,@viva vaneza that s super lame   hugs  @cataractmoon if only we had a video camera  @postomnis We all have our    vices  The  900 lens I want is in stock  and it s NEVER in stock  Too bad I don t have the     to get it ,11
2091,372kwhatt,i want bekaface to come online ,11
2105,3Breaking_free9,@sadiereede I rllly want to  I want to see that  yr 1  n my sisters keeper so I have to choose 1 ,11
2138,3INNIW,Omg the week has gone by so fast  I don t want to leave yet ,11
2173,3RICA_G,i want pinkberry   but we dont have one in reno  stuffed to the top of my head with home cooking  i sure am glad to be back for the summer   I meant  then  haha my bad ,11
2180,3TE,So busy  Have 4 websites to build and I want them all to be completed this month  Three of them are way overdue ,11
2190,3_22_09always,this is one opportunity i want not to happen ,11
2194,3_KJM,I dont want study leave to end  I love waking up whenever I want  I don t think I can deal with getting up at 7 30,11
2297,3littlemonkey,I am back to sewing   really want to b planting flowers outside but hubbie says it isn t in the budget ,11
2433,41L4YN3,@LizJonasHQ I want to do live coverage for the HP Pavilion show in San Jose  August 3rd ,11
2633,4getful_Lucy,I want to be what I was when I wanted to be what I am now ,11
2687,4pebbles,@StewartKris Don t let all those hater s or want to be s get you down  Smile and be happy  ,11
3073,7051N,i want soo many things but am is soo soo broke right now   plus some things are out jus of reach   ,11
3102,72snowflakes,i want to see Tom Ward  hes quite a cool comedian whos not in Sydney  loves cheesecake ,11
3220,7terror,Should ve gone to the pier for the dance but now doesn t want to pay so much for so little time  MONEY COME MONEY GO hmmm Why am I always up way to late early however you want to look at it I am getting sick of it  Well I am gonna try to get some shut eye,11
3230,800bowler,dont feel well and dont want to be at work today ,11
3297,83am,I ve got just the 3g  but  i want the 3gs because its faster    ,11
3410,8dayssooner,tank turner is a Lollercaust  I want to eat at Cheesus Crust ,11
3477,92BAP,@92LJE i want miley and metro station to tour in england    i just want to be best friends ,11
3571,9gaga,i want you ,11
3580,9mil,I want Buffy     Should I just watch season 3 now or wait till I ve seen all of season 2 ,11
3625,A1y5ha,blah     i dont want to go to music  jst woke up and is still tired  ,11
3696,AA_Punk,i dont look good in skinny jeans because i have big baseball player wrestler legs  emo girls wont love me   why doesnt anyone want to have dinner with me   i miss my booty call  ,11
3697,AAcatAA,Today   Bad day   loads of homework  cleaning  reading  and I think work later  But all I want to do is go outside ,11
3745,ABOS347,I am in Des Moines and I really want to do something but of course I dont have any friends here anymore  That ll have to change,11
3757,ABTwits,Want to finish this SCJP exam ASAP  as i m dying to get my hand on my new craked PSP Games    ,11
3832,ACEmusicMGMT,Horrible End of the Night       Bad Date   And this is why    Ehhh work     I m jealous @josjrosemusic I want to come watch care bears  Ehhh Work    I m jealous @joshrosemusic I want to come watch Care Bears     ,11
3966,ADRIoff_it,uh tom i got to look for a job  dont even want one haha,11
