,username,tweet,cluster
130,06bashamk,is stuck and dont no what to do about it i need help  helppppp,16
149,0829rp,@SD Comic Con i need a ticket for comic con ,16
233,0ddb411,I ve managed to loose all three of my scanners   I only need one,16
259,0l33l,Trying to learn PHP  I might need to buy new shifters for my bike  The salads at work really suck  Got a mid 90s Specialized Epic Carbon fiber bike with Shimano 105 component group ,16
406,103hplar,Last 10 school days   then catch me in the real world  Head and tooth  hurts   Turnd my alarm off   i dnt need it anymore   Fact  ralph enjoys watering plants  Up early  To the cousins  Near  Far  Wherever you are  I believe that my heart will go on ha ha ,16
494,11eight08,Body art  like tat s and piercings   yup   my weakness  I think I need another piercing  ,16
542,123ari,@tommcfly Tom I m sure they understand  we all know you guys make fantastic shows  but just for the record  if you need a fan  here I am  ,16
553,123ferb,I m seeing lots of movies   but I can t find a comedy   I need to laugh cause I am down  Very down   ,16
757,15stupidletters,@axiorama Grats  then all we need are the  Lost  seasons and we re good to go   @matidumi #twinpeaks rocks  Welcome aboard ,16
903,19antoinette84,Y am I constantly having feelings of self doubt recently   I mean I m not the most confident on the best of daysm   I need to get a grip  @simpllygorjess did u enjoy your b day  ,16
908,19claire89,i really need 2 stop going out at the last min wen I m drunk with a camera oh how bad those pics are ,16
945,1BlackStar,@SKTEAM Yo    I sent you a DM   Who s calln    I need a gov t   After Jeezy @drakkardnoir and Jay z put it down at Summer Jam   I left at peace ,16
1043,1MsBarbe,at work  really tired  cant wait til Friday  Santa cruuuuz this wknd    yess  Again i had the toughest time getting out of bed this morn  i need some serious rest ,16
1320,1protege,I need to get away from here for awhile  Even if it s just for a weekend  ,16
1635,27Darryl27,hmm  i thinks i need some kind of uplift or something  feeling more and more down as the day has progressed    bad times havent tweeted much today  sad time  but feel the ol  heavy eyelids so goodnight to twitter for now me thinks xxx,16
1667,2BcomeLengenda,I need a boyfriend too     ,16
1676,2Complexx,Blah   Blah  Blah   blah   writing    thinking    lost in thought    I need to grow up    miss my baby   errrrr   no more lonely nights  ,16
1745,2assist,Gotta seize the day  And a Starbucks    Then to get me movtivated I need my dose of coaching @lifecoach2women   absolutely the best ,16
1750,2bcs4ally,Can t get in bed yet since Ty is still messing with the pc  Downside of being married need husband to go to sleep ,16
1774,2clssy,@Fjojo awwww i understand now   btw my phone is broke and i NEED your assistance ,16
1778,2cre8,Need Father s Day #gift ideas for #golf lover   send DM  Thanks  ,16
2218,3amdrummer,Buy our cd    You Don t Need A Fake ID   on itunes    ,16
2255,3djamie,@ak209 I need it deleted from a search  Not download ,16
2276,3hillfanatic,need to take a bath and eat lunch   haha i still have my meeting this 3pm   i wonder how will i get my final exam tomorrow     bothered  ,16
2293,3lan,The NYC trip is looking grim    we need another 5 10 passengers with 2 3 guests  ,16
2308,3m1Ly,Testing out google chrome as a browser and i think i can dig it  Also i need to stop falling asleep at such random times of night  I m so happy  I love new things   Stoked arielle and i get to work together today ,16
2313,3mind,not feeling very well today   me in need for beachvolley players  getting sad and angry   @hynk good job on that one  ,16
