,username,tweet,cluster
79,021293,hot hot hottttttttttttttttttttttttttttttttttttt love the sun ,35
226,0bpm,@bagofmice BUHAHAHAH   plz    people haven t pucked at my parties    well   since I had parties  Meh   canceling all plans tonight  Still in recovery mode after last night  Sure did have fun though  Sorry to everyone I m canceling on  I think it is sick that I just went to Facebook to check all the invites for stuff so I could update my Google calendar  @rozilovesyou I love that place  Hot str8 boys yelling excitedly at men in almost their underwear hitting and kicking each other  @beemouse nope   wasn t suppose to be a direct message   I am a very public person  @ragedizzer Thanks    @dolari Haha  this is why I don t do tech support for my parents  @rozilovesyou Heck yeah I will   Are you working S3 tonight  or just there to see Basshunter s hot ass ,35
365,100k_followers,Just got home  it s really hot here and now i have to study for the exams ,35
454,10thAmendment,It is so hot my air conditioner can not even keep up  I m ready for fall   ,35
474,11508,Waking up in vegas is hot ,35
580,129lb_pup,@Greyhounds We heard Apples was feeling not so hot   Get well soon  Apples    hugs from the Ark Kids  ,35
823,18_Wheels,@a smart union hot  clear  muggy  and burning here in KC   I long for overcast skies at this point  @drivergeoff good enough for government work  ,35
1121,1_in_a_Milli,Chillin  by the pool wit  wifey and the boys  Man its hot outside  ,35
1406,1wcBill,@mikeschinkel A hot tottie generally does the trick for me ,35
1479,210Degrees,Oh what a beautiful mooooooooooooooooooorning  I just wish it wasn t so hot ,35
1960,303betterhalf,wishing it weren t so hot  so i could get my gardening done ,35
2347,3rdAgeHomeopath,and yes     I have taken my homeopathic remedy too   But the hot toddy tastes nice ,35
2922,5ucch1e,good night  i must get up early    i hate monday  car navigation was fixed  but stereo sound    NG  sunny day  sticky hot  bad vibration  where is rainy season  cut my bangs for myself  i met kitties and puppies  so cute  yes  im in the pet shop  ,35
3255,80breakfasts,@MeetaWFLH Yup   Doing fine   Just so very hot    summer is quite intense here   Hope all is well with you too ,35
3499,93paulguy,its SO hot  And the bloody insects are coming in as well ,35
3552,99tomtom99,Is not feeling so hot    lt 14DaYsTiLTHeEnD gt ,35
3879,ACelticgirl2,Dang I could cook dinner on the hood of the car  it s so darn hot here ,35
4603,AMOzarkian,The suckage on Yahtzee continues   It is so bad    Wow   I am in such a bad mood     Why is it that sometimes something said by someone annoying can just ruin your whole damn day  Today I learned I HATE Sam Adams beer   that stuff is NASTY y all   Totally bummed that all the raining has stopped     I miss my rain   Stupid sun and heat   Stupid Florida   Grrrr  Too hot to sleep last night  dragging this morning   Hello Monday   Blech    This is going to be a nasty weather week in Florida  By that I mean sunny  hot and humid  Horrible  horrible weather  I hate Florida   I woke up this morning with a puffy left eye  It kind of hurts too     It s not red or anything like pinkeye  just swollen underneath  Guess it s time to go do something constructive now    @cleolinda What the hell did you drink before you went to bed to have a dream like that      Hot dogs  hamburgers  salad  fresh cooked out corn   hee      I love cookouts  Today doubles as a happy b day for my bro too    Laters  @cleolinda You cracka me up     Sorry about your TLB   Maybe they tried to improve them after everyone posted she has bitchface   Maybe ,35
4798,AOLHotSearches,@DIGITALCITY Loving the Hot Searches call out in your guyliner post ,35
5229,AWilson418,@claudiajordan Thanks for taking that task on   @philbolsta DIY is definitely the wrong answer  Usually turns out to be a hot mess  ,35
5332,A_Josh_G,Its too hot   ,35
5671,AbJohns,@Hecquet Me thinks you d rather have the cold than an exploding hot water bottle all over ones chest    snif ,35
5785,AbbiieeeOx,Whhyy do i hve to go back school tomorrow  The weathers nice  but theres nothing to do  Don t know what to do tomorrow  verry hot today ,35
6139,AbstractRobbie,Its been hot today  Up at 5 to get to school and teach  on arrival I discover they had cancelled my classes  Pity my office never said ,35
6210,AceBoomy,Just hot hit in the head with a battery may be goin to the hospital this is ooodeee trash  niggas wanna throw  shit out windows use trash Goin to sleep kinda sad  smh at some people,35
6446,AdamDMorris,At home and IT S TOO HOT ,35
6604,AdamaSmadja,It s too hot to live ,35
7066,Adrianna1829,OMG it is soo hot today  FINALLY  but im ill   Bummer i know,35
7111,AdrienneJohn,i am pretty busy today at work and man its hot in here  p s  i get off in 2hrs ,35
7365,Afroliciouss,Wow it s effin hot outside   Cooln  down with an ice lolly now  yum ,35
7602,Ahhle,i expected a semi breezy day with the rain  now there s sun  a very hot one  GRRRR  it s so freaking hot  i wanna go to the pool  ,35
7866,Aimeelee19,is going to have a relaxing  hot bath  goodnight for now then twits   amp  dont worry andy i love you more than twitter hehe,35
7966,AirdrieScoop,@Kiamba But if I were to two time ya       @C DIG  s new hairstyle would certainly be an acceptable reason to do so    hot stuff ,35
8215,Akimat85,Can t sleep   too hot  oh how I wish I had a boo ,35
8351,Alagorn,Work again   nice hot morning and stuck in the office  Oh well  Happy Tuesday to you all ,35
8374,Alan831,fucking hot today at school ,35
8395,AlanGifford,Sure sign I m on lates the sun is shining on the righteous in Blighty and the mercury is rising Always hot when I m on lates ,35
8423,Alana101,my room is so hot    and when i open the window the birds wake me up at 4 30 the next morning  ugh  ,35
8424,Alana38,my nosee may be broken  there is no food in my housee  ahh i have such a bad headachee  I hate going to school when its hot had another barbequee and cheese cakee  summertime ball  i want it to be sunny tomorrowww,35
8561,AlbionArtisan,I hate working over weekend  Im so tired    I finish at 6 00am but the first train doesn t come until 7 07     Finally arrived at work after a long hot bus ride   a couple of trains and rail replacement bus for last leg of journey ,35
8575,Alchemy0,Hot steamy homemade latte  doglapping up water  8 mins b4 we leave for Belle s school bus   Another day ,35
8745,AlenaG,slept away the day   not feeling so hot   damn cold,35
9043,AlexRogahn,Red Hot Chilis   Under the bridge is definitly one of my favourite songs EVER  ,35
9360,AlexisCarloss,@calahgirl naa it was too hot and she wanted to go but work and stuff  George went though  Going to the Active store  People send me Twitters  im in class bored as heck  Dom  Ahhhhh  GB  Miss them so much   ,35
9451,Alexter101,Letting my Hot Pocket cool  I burned myself  ,35
9658,Ali_Gardiner,Looks like a beautiful day   and I am off work til Sunday  yay   No bbq as yet though  gonna have to postpone my invitations  It s gonna be even hotter today but I ve got to be at work at 2   and those wards get soooo hot   Friend came armed with chocolate cake  It went better than I expected ,35
9966,Aliennee,is up wayyy too early  and it is hot already ,35
10123,Alison_Brook,I can t use my fridge when I hot desk ,35
10145,AlissaSayWha,work     again   today will suck  death shift from 1 9 30 again   and it ll be hot and sunny ,35
10209,Alkanira,HOT AS HELL in kristiansand today  plans for the afternoon  BBQ with friends and just chill  but work is not over yet ,35
10279,All_About_Me614,Phoenix is Waaaaay to HoT  100 s   yuk   Prescott was Great but did get sunburned up there  ,35
10475,AllieMac918,not feeling too hot  ,35
10768,Allygates,@SDancer Vanessa that is sooo hot  ,35
10856,AlmostEmily,Hot Water Music  finishing watching the faculty ,35
10946,Alpha_bet_Pony,Oh dear  #bgt no idea what to get dad for fathers day  @TobsieNoir i stupidly keep wearing mine  i don t care how hot it is ,35
11247,AlyshiaSheree,@TerrenceJ106  aww that s my last one  Roo Oop Clearly my ac doesn t work   Being hot makes me irritable    Aaaahhhhhh      ,35
11297,AlyssaCopper,@bthomas81 its too hot to go out to the pool here ,35
11523,AmandaBBYG,Ive been at work for an hour  Bored out of my mind and its super hot  Let me go home im missin somebody ,35
11620,AmandaJayne09,It s hot  Doing some laundry  ,35
11697,AmandaMarsh,Eating at jacks bbq  It was delicious  Going to the airport soon  we have a show at hot topic in cali when were back Tornado  Everyone in the hotel was rushed to a safe room downstairs   Oops I mean @haveanaviday ,35
11752,AmandaRedPanda3,Spinach bagel with veggie cream cheese   Hot chocolate with whipped cream   Chem from 9 12  Hopefully he lets us out early ,35
11857,Amanda_wakes,thinks that it s too hot to be at work  is on the way back from college and pretty fed up  doesn t want to be awake  URRRRRRRRGH  Can t wait until 5 30 when I can come home and sleep again  bed time I think  OOOOOOOOOOOOOOOOOOOOOOOOOOOMG TAKE THAT TODAY     having one of those random moments  laughing at anything and everything  I actually adore my driving instructor ,35
12142,AmberLanier,Sick  I need someone to come baby me Starting my workout tomorrow  Have to get hot  ,35
12316,Amblik,Morning    wooh it s so hot today ,35
12415,AmeliaR,Watching the game and getting dressed   not feeling too hot  Finished my first internship project  YaY   but I just looked at final evaluation and my paper has to be 8 10 pgs omg  extremely tired   sad that I cannot go see Jamie Foxx this morning ,35
12779,Amsurf41,@brookeburke OMG you gotta a girlfriend   That is so hot  ,35
13138,Amy_66,ohhhhhhhhhhh what a beuatiful day               wohooooooo hot hot hot  @maximil85 so  I hope you are using your new glasses ,35
13193,Amy_krz18,I love the way hermione hits ron several times   lol its too funnyy  lmao and Tom Felton    so hot  ,35
13256,Amysawyerlong,i want a hot bath and lots of sleep  ,35
13263,Amytimmm,Watching twilight for the Trillianth time       Still in love though   And omg just realized EMMET IS SO HOT    woah    @brittyrogers GOODDLUCCKK BRITT   don t forget to tell me when it s on tv   I ll be holding my sign    ,35
13395,AnaAmBrea,I m so sleep deprived but it s to hot to sleep  ,35
13435,AnaLovesMusic,@DerekBerry hey  I checked out debonair  So good  The djs were hot   Had to leave because real life and 9 am meetings called ,35
13685,Andee_,my  my Robbie Patti you re one hot tamale  but i think im following the fake one ,35
13762,Andie_HP_4evr,m bored     its very hot here     n nothin s interestin me now      ,35
13914,AndreaKowalchuk,Nothing like a good book  pajamas and a hot chocolate ,35
13923,AndreaMariee_,uhh  three more days left  oh hot damn,35
13989,Andrea_aaa,Got to do housework later  The weather is so fucking hot lah  Something really wrong with my lappy and the internet connection  AHHH   My swollen eyes  STRESS  Got test ,35
14404,AndyILL,talkin with foreign people the usual  and eating a hot pocket and frozen pb amp j yumm ,35
14509,Andyjayne64,Goodmorning   another hot day at work ahead ,35
14539,Aneeette94,It has been some lovely days  The sun has shined the last 4 days  Hot  Hot  Hot  ,35
14720,AngelMoselle,it s so hot in Zg  Wanna go to the coast     just bored   nobody want s to hang out with me ,35
15021,Angelinaxx,Is in bed  it s to hot  I can t sleep  x,35
15032,AngeliqueH09, Sigh  its hot  ,35
15095,Angelsauce,is so jazzed that a hot firefighter is going to tweet with her   ,35
15101,AngelsforHope,@johnmichaelpix I bought hubby a Wolfgang Puck one cup and it doesn t make HOT coffee ,35
15109,Angelurr,@quiddie yeah I could tell by rays vmail telling me I needed to come and get a hot dog and a smore    No Country for Old Men is too intense for me ,35
15171,AngieBandolini,is wanting a hot bath with turkish delight bubble bath    ,35
15238,Angie_Rodriguez,talking to scotty atm   is going to Mall of Asia  i need to relax and beat the summer heat  its very very hot   had a blast with her girlies at Embassy last night   is now watchng the sleeping dictionary  awesome      just found out the real meaning of  quot sleepin dictionary quot   hugh dancy is really hot     ,35
16078,AnneHoney,@philspector by the way  gonna miss Wilson   byeeeeeeeeeeeeeee @Emarieg I don t know  he s disappeared  @Moogie55 Yippie    Great  make s you feel good too  bit of sun  Have fun in it x @Moogie55 Yes thanks  phew it s hot  hot  hot   Hope you are having a fun day too  Sky  Michael McIntyres Comedy Roadshow  loved Stuart Francis  think thats his name  really good  Sky  Michael McIntyres Comedy Roadshow  loved Stuart Francis  think thats his name    canadian guy  one liners  really good  @DoctorWatsonSx oh  ha     I like him  think he s really clever  very observant  Who do you like then   Yah    Supersizers is on now  funny show ,35
16342,AnnieeChilds,It s too sunny and hot  where winter gone  ,35
16672,AntiKfed,is hot  hot  hot   it s not even summer yet ,35
16786,AnttiRePOnEN,Survived the birthday weekend  27 and feeling it   The Good  Hot and sunny  The Bad  Not for long   @vilpponen As well as  Just made it here to have no comp access for the whole weekend so got off to a flying start there  ,35
16853,AnyaClark,Is too hot and tummy ache so can t sleep  lots of chem to do tomorro but at least bgt final to look forward to ,35
17567,ArianaLuvss,omg i have the worst headache ever and its soo HOT and i wanna just see my dad already  i miss him  tomar YAY ,35
17652,ArielTea,Damn I am such a hot mess  I had the weirdest but most amazing dream ever  Too bad its not coming true  ,35
17832,Arlinda90,not feeling so hot  nyquil than passing out,35
17851,ArmaniR,still pisd off adam lambert dint win  hes soo hot   whispers ,35
18009,ArtNatureMusic, One of our two carp died today  He is at least two feet long and looked healthy otherwise It has been really hot here  not enough oxygen   One of our two carp died today  He is more than 2 feet long and looked healthy otherwise It has been really hot here  not enough oxygen ,35
18235,AsHLeiGh_Lynn,Wondering how Im gonna make it through today  Sooo freakin tired    Not feeling so hot ,35
18431,AshTiffani,eating roasted hot green peas  trying to find a way not to work at that place anymore  ,35
18575,AshhhBashh,whyy do i have the colddd when its so hot outside ,35
18755,Ashley166,Getting rdy 2 leave VA beach and head home   of course it has 2 b sunny and hot when we leave  I wanna go back on the beach  Is done w  all my finals      ,35
18827,AshleyCardoza,@AminaMunster he s a tattoo artist  amp  he thinks you re hot ,35
18864,AshleyErin_,My skin is so hot ,35
18962,AshleyMachelle,Its hot    ,35
19074,AshleyUnger,Sleepy today   Lily Allen was fun   she s a hot mess  ,35
19133,Ashley_S23,Oh my gosh  it s 100 degrees in the shade  We don t have our air conditioners in either  it s hot ,35
19383,AsianGoldFarmer,Sipping on my Hot Chocolate and Talking on MSN    Thinking of Mahlet  lt 3 And Trying to find a private server to play WoW On with Jordan ,35
19846,AudForrest,@eddieizzard Glasgow was gorgeous earlier but now starting to cloud over    Still hot though  not good school show set building weather   @Anthony Head Like a Christening but without the religion   really should go replace the bathroom lightbulb    too many things could go wrong if I don t  ,35
20091,Aureliuss,Going to the home  didnt finish hp4  im really hot ,35
20310,Auto_Bird,37 872  Chrysler dealer employs will lose their jobs tomorrow   Next shoe to drop  the 1 200 GM dealerships to close Vauxhall Opel Astra Interior Revealed  HOT  HOT  Too bad there s no 2010 Saturn Astra   http   bit ly IA1QR,35
20354,AutumnTwylight,@SoulFlyingHigh im moneyless   @SoulFlyingHigh @Brucas4Evah Bleh  Kasey s feeling hot  ,35
20464,AverageJoe1,So much for my Orlando winning the playoffs  kobe is shit hot tho and all credit is due ,35
20477,AveryEmma,@AndrewBravener haha Ottawa too  ITS EFFING APRIL    there shouldn t be any snow  helping make a garden at my school today  wearing my obama shirt  hopefully it doesn t get too hot because im wearing jeans ,35
20781,AyeTy,@IRocAirJays I tried you was too busy havin other convos    I m hurt  @kiss of depth YAY iphones   I don t have one   P S  don t drink milk in the hot  hot weather    gives you a tummy ache    ,35
20956,Aziza14,is back up and moving   Circus was hot   Vision board  tennis   amp  Indian today    What can I say   Its love ,35
21118,BABYGIRL_NUMBA1,@RoyalMoneyRan LOL WHATEVA  I WAS SLEEPY BUT I CANT SLEEP NO MOE  SO IN ABOUT A HALF HOUR IMMA TAKE A LONG HOT ASS SHOWER    ,35
21143,BAHHorror,They are made by Iron Fist  http   www ironfist tv   Hot Topic was carrying them  but no longer available on their website  ,35
21322,BByman,went on a hot date with a cute boy  ,35
21657,BJisAPG,Work is boring like always and its hot as hell outside where I want 2 be     no show tonight   Canceled    ,35
21664,BK0908,ok so just got sick out of no were need some hot tea and a bed    oh and another shower  needs a ps3 friend ,35
21794,BMOE913,@rkee i need some meds my nose is running my eyes is watery  amp  i m hot it s this damn dog    I m bout 2 kill dis DOG yall if i don t it s going to kill me   first thing first i need cold water i m HOT       @KFierce01  me i ll be in the house 2 night but had a good day must i say   @soBOMB can I be nosey  amp  ask what happen to you  @DJJAZZYJOYCE Happy birthday to u   I m in Charlotte or I would come  I m doing good just got some roles to look over   Hope u have m    ,35
22021,BROKEN_in_CYDE,@dougiemcfly dude your hair is hot   just like you ,35
22334,B_radofSK,Really wanting a hamburger for lunch   but I guess I ll just eat my Hot Pockets   ,35
22352,BaBaKiGuFaa,daMn    its hOt in deLhi         ,35
22565,BabyHarrill,@CityMommySLC Here in SC it is a cold spring break   Hubby just called it is snowing 2 hours away  It s too hot to go outside ,35
22588,BabyLove_xo,@shaansagoo i knoow right  immaa miss u guyys BUT WE RE GOING TO RED HOT TMW    ,35
22966,BaileyPR,@kelsiefunk Where are you today  your car is here but you aren t  sad @pwanderson3 I just love that you said hot mess   And thanks   im already done with the second disc ,35
23173,Bambolina_rm,OMG   I m in hell   it s so hot in romeeeee  The drug slowly kills        So We re not hasty  I love shopping    ,35
23401,BarbaraHorth,Only 8 weeks to go and then I ll be a lady of leisure    may have to spend all of august in a large paddling pool if it stays this hot  ,35
23747,Basurci,I love Icecream on hot day ,35
24103,BeachinTenerife,Extremely hot today  stay in and do some work  or go to the beach and relax   No brainer really    be back later ,35
24110,Beadalicious,So hot here  having a new unit put in today  but they did not finish  @ArtnMeditation Keep play the Mozart  @BrowneyedPea Yes he is a gem  Took me 50  yrs to get there  @ApatheticZodiac may it not be too long ,35
24175,Beans66,Just woke up and don t feel so hot  think I drank too much last night ,35
24637,Beccaa93,@TheRealJordin i know exactly how your feeling  Im curled up in bed right now witha hot water bottle  NOT FUN  haha hope you feel better x,35
24722,BeckSprat,Hopes Dea enjoyed her hot choc ,35
25026,Bedlam0110,Too hot today   even worse  im stuck at work  ,35
25252,BeingBeatrice,Have put my etsy shop into Vacation mode    work  amp  life are taking up all of my time  DONE     Flickr is on my blog    time to get ready for work  Off to work  12 hour shift INSIDE whilst its hot as hell outside    feel sorry for me   Morning all    turned out sunny    i m off sick today  not feeling too hot  @cymberrain Thank you  Been a good week so far ,35
25258,BejeJean,Is enjoy a bowl of oatmeal at the computer   It s hot ,35
